pipeline_id,combination,stage,tool_name,cache_key,duration_sec,status,output_path
5213ad567575f1f7,comb_025,post_training,post_dp,1ce69b506581b0ac57618f939869506c82ad2a5d8018d0fc0a98b8cc677b68f4,490.26,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/1ce69b506581b0ac57618f939869506c82ad2a5d8018d0fc0a98b8cc677b68f4/output
5213ad567575f1f7,comb_027,post_training,post_dp,cef18ac67c51b4dee9aa6c1eeca5404fb25b053e991194fbf27f581c293c1433,491.22,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/cef18ac67c51b4dee9aa6c1eeca5404fb25b053e991194fbf27f581c293c1433/output
5213ad567575f1f7,comb_026,post_training,post_dp,6efc7a3711c099ec2b95cda4f284be579bca90749f178184c7bfcbb79cb2ae65,471.48,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/6efc7a3711c099ec2b95cda4f284be579bca90749f178184c7bfcbb79cb2ae65/output
5213ad567575f1f7,comb_027,post_training,fine pruning,84c879f8f193b8d0fc70aeb195ab9b549dfd04d5989c2bd5f88963297f65a65b,18.62,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/84c879f8f193b8d0fc70aeb195ab9b549dfd04d5989c2bd5f88963297f65a65b/output
5213ad567575f1f7,comb_072,pre_training,pre-dp,34ef2896406378124b2110804787a3dbc3594e157e802af36d2b28dae5ea55ac,3769.00,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/34ef2896406378124b2110804787a3dbc3594e157e802af36d2b28dae5ea55ac/output
5213ad567575f1f7,comb_121,pre_training,pre-dp,80fe22379723090603f698f9bbb5a667e13e6b1790ad6e6aee9478ed775600b7,3798.72,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/80fe22379723090603f698f9bbb5a667e13e6b1790ad6e6aee9478ed775600b7/output
5213ad567575f1f7,comb_093,pre_training,pre-dp,6d8bbae73ae7dfadb7e17d609d5e39154c48ca5269feb3dd5f0d0bc52d0fd219,3805.14,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/6d8bbae73ae7dfadb7e17d609d5e39154c48ca5269feb3dd5f0d0bc52d0fd219/output
5213ad567575f1f7,comb_069,pre_training,pre-dp,feb0f50082e79f561b304b2b2e22c80ae10396d4ba2fbc87921d98692d59ff1a,3926.06,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/feb0f50082e79f561b304b2b2e22c80ae10396d4ba2fbc87921d98692d59ff1a/output
5213ad567575f1f7,comb_066,pre_training,pre-squeeze,beb22a9fdffa02d89f3c909417031aaf91908641717a62fcbb5af8f38d70b77c,3.85,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/beb22a9fdffa02d89f3c909417031aaf91908641717a62fcbb5af8f38d70b77c/output
5213ad567575f1f7,comb_069,pre_training,pre-squeeze,4425d08ba199a25b6be0b52f6b91768d15c2fa7bae647b4fc95c2b082fab801c,2.58,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/4425d08ba199a25b6be0b52f6b91768d15c2fa7bae647b4fc95c2b082fab801c/output
