pipeline_id,combination,stage,tool_name,cache_key,duration_sec,status,output_path
08e4b92f303f606c,comb_001,pre_training,noop,45e647e647e8ca5a4f1660ba5f12bb7f8941788146a58e371f5156df377dd5e6,3.47,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/45e647e647e8ca5a4f1660ba5f12bb7f8941788146a58e371f5156df377dd5e6/output
08e4b92f303f606c,comb_005,pre_training,feature-squeeze,1637561b71c1ac0829c935ffa84bd9dc7419fcb979a69f081e7b266a9c7ba265,3.75,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/1637561b71c1ac0829c935ffa84bd9dc7419fcb979a69f081e7b266a9c7ba265/output
08e4b92f303f606c,comb_005,during_training,in_noop,cb72183839fa50339c35664a67f65ca84391d3f5a190ad8229578d845fb51326,700.56,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/cb72183839fa50339c35664a67f65ca84391d3f5a190ad8229578d845fb51326/output
08e4b92f303f606c,comb_000,during_training,in_noop,67d96d2f0a34ba5e0432c767f978ef520307b661fa3b82c6ae9a86475a50097b,706.36,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/67d96d2f0a34ba5e0432c767f978ef520307b661fa3b82c6ae9a86475a50097b/output
08e4b92f303f606c,comb_005,post_training,fine pruning,e081eb6c7f02eef3800bfdcbe23fc1f6f36b04bc71443a4482f474f5b90ef6b5,6.96,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/e081eb6c7f02eef3800bfdcbe23fc1f6f36b04bc71443a4482f474f5b90ef6b5/output
08e4b92f303f606c,comb_001,during_training,in_noop,4dd8aef5e56cd900ddb37088a97cb0addecd423638ec887a16d331bbeefc0492,1399.46,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/4dd8aef5e56cd900ddb37088a97cb0addecd423638ec887a16d331bbeefc0492/output
08e4b92f303f606c,comb_001,post_training,fine pruning,029cb7e228f9dc7550ba00bb456ac6a56bcaaab2beae1ba652a1042d85e345e9,7.32,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/029cb7e228f9dc7550ba00bb456ac6a56bcaaab2beae1ba652a1042d85e345e9/output
08e4b92f303f606c,comb_004,during_training,in_noop,209b745d55723bf8a071776d1bece549b251acd4614c6107183471f3e6a88876,1400.19,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/209b745d55723bf8a071776d1bece549b251acd4614c6107183471f3e6a88876/output
08e4b92f303f606c,comb_002,during_training,trades,5c42c69b6644496caac49c922700591fcbf585d412b0615b3ae5bcf1ff69a6a4,2494.49,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/5c42c69b6644496caac49c922700591fcbf585d412b0615b3ae5bcf1ff69a6a4/output
08e4b92f303f606c,comb_003,post_training,fine pruning,08958ef7224ff350049e306a198ec27a48bc9c9916e303c1788062d44d18a5ab,6.67,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/08958ef7224ff350049e306a198ec27a48bc9c9916e303c1788062d44d18a5ab/output
08e4b92f303f606c,comb_006,during_training,trades,11216cff9618a1236c5207c37f1357335be3ac623ccdae6615381792d9185ed3,2887.13,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/11216cff9618a1236c5207c37f1357335be3ac623ccdae6615381792d9185ed3/output
08e4b92f303f606c,comb_007,post_training,fine pruning,b1f2112bf93a891d2bafc44278b0172c3b409f3f85c6f1d3e15ad512b14c4e7f,6.37,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/b1f2112bf93a891d2bafc44278b0172c3b409f3f85c6f1d3e15ad512b14c4e7f/output
