pipeline_id,combination,stage,tool_name,cache_key,duration_sec,status,output_path
08e4b92f303f606c,comb_001,pre_training,noop,ecc2de76821c7b54cc71a20a5b024d9bac4d8d7b9ce6890145eca015313e311b,2.00,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/ecc2de76821c7b54cc71a20a5b024d9bac4d8d7b9ce6890145eca015313e311b/output
08e4b92f303f606c,comb_004,pre_training,feature-squeeze,80ba211bea6d52e3d3d6a868645f5cebc66baf4f3e0350a0c9f9af4aa1a1e483,2.02,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/80ba211bea6d52e3d3d6a868645f5cebc66baf4f3e0350a0c9f9af4aa1a1e483/output
08e4b92f303f606c,comb_001,during_training,in_noop,b70b8b723e36dbc4527d4211023f78c1fa19d03abae77de49c784fc1c569b06c,114.55,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/b70b8b723e36dbc4527d4211023f78c1fa19d03abae77de49c784fc1c569b06c/output
08e4b92f303f606c,comb_004,during_training,in_noop,53c1c16debcea1c6534212a4481633958fe14d2ce93b0aaa2450aa760c44176c,116.68,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/53c1c16debcea1c6534212a4481633958fe14d2ce93b0aaa2450aa760c44176c/output
08e4b92f303f606c,comb_001,post_training,fine pruning,04018b725ddd45b6bec694cd827eff16b94f43bba1ebdebec0ae166a4ed6a9a5,4.89,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/04018b725ddd45b6bec694cd827eff16b94f43bba1ebdebec0ae166a4ed6a9a5/output
08e4b92f303f606c,comb_000,during_training,in_noop,71e49558feab130f3e0acf48d1430e2c0c030776b50377349ce17a193ac389e6,114.66,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/71e49558feab130f3e0acf48d1430e2c0c030776b50377349ce17a193ac389e6/output
08e4b92f303f606c,comb_005,during_training,in_noop,9c421e815cd4818d6932eed0f22caffd25e35b82e3a67ae73c392e89109c049c,115.32,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/9c421e815cd4818d6932eed0f22caffd25e35b82e3a67ae73c392e89109c049c/output
08e4b92f303f606c,comb_005,post_training,fine pruning,6655c86fd7e4c4586a429bca3469a3c70fab4896cb0f4483d8d9fa0651a17cdd,2.83,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/6655c86fd7e4c4586a429bca3469a3c70fab4896cb0f4483d8d9fa0651a17cdd/output
08e4b92f303f606c,comb_006,during_training,trades,73869877aa0625746a77ab49ee83d81f767d317c00b8e7ac85c83f5f5e8c3a2b,234.48,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/73869877aa0625746a77ab49ee83d81f767d317c00b8e7ac85c83f5f5e8c3a2b/output
08e4b92f303f606c,comb_007,post_training,fine pruning,78733cb786cda22e9756c990dfdd5f93fe49f1850bae5419377c9ad8651c9691,3.94,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/78733cb786cda22e9756c990dfdd5f93fe49f1850bae5419377c9ad8651c9691/output
08e4b92f303f606c,comb_003,during_training,trades,f9feb41bcc21785081ab8c86b7edd9cd3b83630b996d1167c865d4acce75533d,277.17,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/f9feb41bcc21785081ab8c86b7edd9cd3b83630b996d1167c865d4acce75533d/output
08e4b92f303f606c,comb_003,post_training,fine pruning,af8c5d8132dc174f59621b83ff7aa103dba0aded81249433420908e45a5defba,4.77,success,/share/landseer/workspace-ayushi/Landseer/cache/08e4b92f303f606c/af8c5d8132dc174f59621b83ff7aa103dba0aded81249433420908e45a5defba/output
