pipeline_id,combination,stage,tool_name,cache_key,duration_sec,status,output_path
50b44be3bbf62a3d,comb_001,post_training,post-fineprune,153b63ec07d5ab7a511e9d00128466414a8ae56fa624cb0d30346ed843a47b7d,9.17,success,/share/landseer/workspace-ayushi/Landseer/cache/50b44be3bbf62a3d/153b63ec07d5ab7a511e9d00128466414a8ae56fa624cb0d30346ed843a47b7d/output
