pipeline_id,combination,stage,tool_name,cache_key,duration_sec,status,output_path
5213ad567575f1f7,comb_124,pre_training,pre-dp,548b254ea21bd03d2f85dafbcd583a1b3e9ddbc9c095b8451a37baa3d475cce7,0.00,failure,cache/5213ad567575f1f7/a9acb891c589decf05e12c11631f307fcf5583d460d7db9f76299ff5584fcd84/output
5213ad567575f1f7,comb_137,pre_training,pre-dp,df7b14020bc0568f3681b29ab1db0154c4e35706fa495da11cdb6557f78a2996,0.00,failure,cache/5213ad567575f1f7/df00e1902a4b082bb29a81f3499aa6837b8543bcab7eb218306d999a8daa77ca/output
5213ad567575f1f7,comb_136,pre_training,pre-dp,df7b14020bc0568f3681b29ab1db0154c4e35706fa495da11cdb6557f78a2996,0.00,failure,cache/5213ad567575f1f7/df00e1902a4b082bb29a81f3499aa6837b8543bcab7eb218306d999a8daa77ca/output
5213ad567575f1f7,comb_138,pre_training,pre-dp,df7b14020bc0568f3681b29ab1db0154c4e35706fa495da11cdb6557f78a2996,0.00,failure,cache/5213ad567575f1f7/df00e1902a4b082bb29a81f3499aa6837b8543bcab7eb218306d999a8daa77ca/output
5213ad567575f1f7,comb_123,pre_training,pre-dp,548b254ea21bd03d2f85dafbcd583a1b3e9ddbc9c095b8451a37baa3d475cce7,0.00,failure,cache/5213ad567575f1f7/a9acb891c589decf05e12c11631f307fcf5583d460d7db9f76299ff5584fcd84/output
5213ad567575f1f7,comb_130,pre_training,pre-dp,df7b14020bc0568f3681b29ab1db0154c4e35706fa495da11cdb6557f78a2996,0.00,failure,cache/5213ad567575f1f7/df00e1902a4b082bb29a81f3499aa6837b8543bcab7eb218306d999a8daa77ca/output
5213ad567575f1f7,comb_131,pre_training,pre-dp,df7b14020bc0568f3681b29ab1db0154c4e35706fa495da11cdb6557f78a2996,0.00,failure,cache/5213ad567575f1f7/df00e1902a4b082bb29a81f3499aa6837b8543bcab7eb218306d999a8daa77ca/output
5213ad567575f1f7,comb_126,pre_training,pre-dp,548b254ea21bd03d2f85dafbcd583a1b3e9ddbc9c095b8451a37baa3d475cce7,0.00,failure,cache/5213ad567575f1f7/a9acb891c589decf05e12c11631f307fcf5583d460d7db9f76299ff5584fcd84/output
5213ad567575f1f7,comb_121,pre_training,pre-dp,548b254ea21bd03d2f85dafbcd583a1b3e9ddbc9c095b8451a37baa3d475cce7,0.00,failure,cache/5213ad567575f1f7/a9acb891c589decf05e12c11631f307fcf5583d460d7db9f76299ff5584fcd84/output
5213ad567575f1f7,comb_128,pre_training,pre-dp,548b254ea21bd03d2f85dafbcd583a1b3e9ddbc9c095b8451a37baa3d475cce7,0.00,failure,cache/5213ad567575f1f7/a9acb891c589decf05e12c11631f307fcf5583d460d7db9f76299ff5584fcd84/output
5213ad567575f1f7,comb_068,during_training,in-trades,3d34dbb6847c3292d98d57257d6f3bfeffe1d2e320a1ed81fdfa4c356f132149,0.00,failure,cache/5213ad567575f1f7/d7b3da4388a3d5ada3e9520203cf1c7fdf1874be49fd38476e90eee0bba51af5/output
5213ad567575f1f7,comb_067,during_training,in-trades,3d34dbb6847c3292d98d57257d6f3bfeffe1d2e320a1ed81fdfa4c356f132149,0.00,failure,cache/5213ad567575f1f7/d7b3da4388a3d5ada3e9520203cf1c7fdf1874be49fd38476e90eee0bba51af5/output
5213ad567575f1f7,comb_069,during_training,in-trades,3d34dbb6847c3292d98d57257d6f3bfeffe1d2e320a1ed81fdfa4c356f132149,0.00,failure,cache/5213ad567575f1f7/d7b3da4388a3d5ada3e9520203cf1c7fdf1874be49fd38476e90eee0bba51af5/output
5213ad567575f1f7,comb_060,during_training,in_noop,1a5be5e2a5e4a6542e905063167c0b178a1806cbe91f99b3972c579fa6189e88,0.00,failure,cache/5213ad567575f1f7/d7b3da4388a3d5ada3e9520203cf1c7fdf1874be49fd38476e90eee0bba51af5/output
5213ad567575f1f7,comb_079,pre_training,pre-dp,2353e3d89caa2b84410d38427729a50117699383146ad45b4697a4d5d8934428,0.00,failure,cache/5213ad567575f1f7/13245ad7aeb4ba5e228dc7abf89a51ad7e8d88fce271069063eedbca28d89d11/output
5213ad567575f1f7,comb_034,post_training,fine pruning,5031927163c3904b72dcc71f11e034f805c32aab02ffdcd98cb8dcae7f667185,8.73,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/5031927163c3904b72dcc71f11e034f805c32aab02ffdcd98cb8dcae7f667185/output
5213ad567575f1f7,comb_027,during_training,in-trades,58e3a4c3353b83f912f94e0566803908b242e41ae0241d6e3be88deb45f0664c,0.00,failure,cache/5213ad567575f1f7/301934e1be5dc938c87f7e233338faa42706d1014805baac188751968492aff6/output
5213ad567575f1f7,comb_063,during_training,in_noop,1a5be5e2a5e4a6542e905063167c0b178a1806cbe91f99b3972c579fa6189e88,0.00,failure,cache/5213ad567575f1f7/d7b3da4388a3d5ada3e9520203cf1c7fdf1874be49fd38476e90eee0bba51af5/output
5213ad567575f1f7,comb_029,during_training,in-trades,58e3a4c3353b83f912f94e0566803908b242e41ae0241d6e3be88deb45f0664c,0.00,failure,cache/5213ad567575f1f7/301934e1be5dc938c87f7e233338faa42706d1014805baac188751968492aff6/output
5213ad567575f1f7,comb_064,during_training,in_noop,1a5be5e2a5e4a6542e905063167c0b178a1806cbe91f99b3972c579fa6189e88,0.00,failure,cache/5213ad567575f1f7/d7b3da4388a3d5ada3e9520203cf1c7fdf1874be49fd38476e90eee0bba51af5/output
5213ad567575f1f7,comb_061,during_training,in_noop,1a5be5e2a5e4a6542e905063167c0b178a1806cbe91f99b3972c579fa6189e88,0.00,failure,cache/5213ad567575f1f7/d7b3da4388a3d5ada3e9520203cf1c7fdf1874be49fd38476e90eee0bba51af5/output
5213ad567575f1f7,comb_072,pre_training,pre-dp,2353e3d89caa2b84410d38427729a50117699383146ad45b4697a4d5d8934428,0.00,failure,cache/5213ad567575f1f7/13245ad7aeb4ba5e228dc7abf89a51ad7e8d88fce271069063eedbca28d89d11/output
5213ad567575f1f7,comb_076,pre_training,pre-dp,2353e3d89caa2b84410d38427729a50117699383146ad45b4697a4d5d8934428,0.00,failure,cache/5213ad567575f1f7/13245ad7aeb4ba5e228dc7abf89a51ad7e8d88fce271069063eedbca28d89d11/output
5213ad567575f1f7,comb_077,pre_training,pre-dp,2353e3d89caa2b84410d38427729a50117699383146ad45b4697a4d5d8934428,0.00,failure,cache/5213ad567575f1f7/13245ad7aeb4ba5e228dc7abf89a51ad7e8d88fce271069063eedbca28d89d11/output
5213ad567575f1f7,comb_028,during_training,in-trades,58e3a4c3353b83f912f94e0566803908b242e41ae0241d6e3be88deb45f0664c,0.00,failure,cache/5213ad567575f1f7/301934e1be5dc938c87f7e233338faa42706d1014805baac188751968492aff6/output
5213ad567575f1f7,comb_078,pre_training,pre-dp,2353e3d89caa2b84410d38427729a50117699383146ad45b4697a4d5d8934428,0.00,failure,cache/5213ad567575f1f7/13245ad7aeb4ba5e228dc7abf89a51ad7e8d88fce271069063eedbca28d89d11/output
5213ad567575f1f7,comb_025,during_training,in-trades,58e3a4c3353b83f912f94e0566803908b242e41ae0241d6e3be88deb45f0664c,0.00,failure,cache/5213ad567575f1f7/301934e1be5dc938c87f7e233338faa42706d1014805baac188751968492aff6/output
5213ad567575f1f7,comb_115,pre_training,pre-dp,ee8f4af2186f829f95fa71e2165a3a7d81c37fde125fb2fd14f3de4171173c12,3480.16,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/ee8f4af2186f829f95fa71e2165a3a7d81c37fde125fb2fd14f3de4171173c12/output
5213ad567575f1f7,comb_090,pre_training,pre-xgbod,90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc,5861.42,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_090,during_training,in_noop,28fafab6e552fab447f8a8101324ba1368421673ccb53f83f3d7262c0bc0b6ec,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_095,during_training,in-trades,1e1aada75475ed26cf68a64ffb2ede8ab975e0e1d4b6ce179e2dc806c9358d2e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_093,during_training,in_noop,4b91ff026793d65d61b3f74a2268a9c0be3613f3b5f3ced49d847d6d636c388e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_097,during_training,in-trades,1e1aada75475ed26cf68a64ffb2ede8ab975e0e1d4b6ce179e2dc806c9358d2e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_091,during_training,in_noop,4b91ff026793d65d61b3f74a2268a9c0be3613f3b5f3ced49d847d6d636c388e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_092,during_training,in_noop,4b91ff026793d65d61b3f74a2268a9c0be3613f3b5f3ced49d847d6d636c388e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_094,during_training,in_noop,4b91ff026793d65d61b3f74a2268a9c0be3613f3b5f3ced49d847d6d636c388e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_099,during_training,in-trades,1e1aada75475ed26cf68a64ffb2ede8ab975e0e1d4b6ce179e2dc806c9358d2e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_096,during_training,in-trades,1e1aada75475ed26cf68a64ffb2ede8ab975e0e1d4b6ce179e2dc806c9358d2e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_098,during_training,in-trades,1e1aada75475ed26cf68a64ffb2ede8ab975e0e1d4b6ce179e2dc806c9358d2e,0.00,failure,cache/5213ad567575f1f7/90f505b824f25948a274622d966dfb6dae792ea87111c8b841e830e6457872dc/output
5213ad567575f1f7,comb_140,pre_training,pre-xgbod,ca055c02239be01eca1d47899cc37c0127d4801437434345c2cbd0f2b3c6db98,5964.15,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/ca055c02239be01eca1d47899cc37c0127d4801437434345c2cbd0f2b3c6db98/output
5213ad567575f1f7,comb_140,during_training,in_noop,5094c97b58d6f102e01b3550e9a62b039851d4fd9a241726fb49244ef3a3d388,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/ca055c02239be01eca1d47899cc37c0127d4801437434345c2cbd0f2b3c6db98/output
5213ad567575f1f7,comb_145,pre_training,pre-xgbod,f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32,5937.16,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_145,during_training,in-trades,66630144648785f804ac052801c12f441326454cd8c670902ab1ec07e5a91c5e,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_100,pre_training,pre-xgbod,9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435,6053.33,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_155,pre_training,pre-xgbod,18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53,6056.74,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_100,pre_training,pre-dp,72750c6ae800e53b6c87448c42de7463462df89ed3f75464f791fbde638332a7,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_155,pre_training,pre-squeeze,e0ac8801a3a2ab281cc4730c3aa24f38d9cc99872f5cb56d3eba10d1a5e1cb97,0.00,failure,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_153,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_104,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_142,during_training,in_noop,776689359f13a305ba7beb1fb88db332ff2e7ddeb6a6482e81fed969703f7f66,0.00,failure,cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_107,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_148,during_training,in-trades,1d146079fc577c1477c85a069c09c6c65a2bdef89506d01d02e87308169a72b9,0.00,failure,cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_154,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_101,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_146,during_training,in-trades,1d146079fc577c1477c85a069c09c6c65a2bdef89506d01d02e87308169a72b9,0.00,failure,cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_141,during_training,in_noop,776689359f13a305ba7beb1fb88db332ff2e7ddeb6a6482e81fed969703f7f66,0.00,failure,cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_144,during_training,in_noop,776689359f13a305ba7beb1fb88db332ff2e7ddeb6a6482e81fed969703f7f66,0.00,failure,cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_149,during_training,in-trades,1d146079fc577c1477c85a069c09c6c65a2bdef89506d01d02e87308169a72b9,0.00,failure,cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_106,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_150,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_103,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_147,during_training,in-trades,1d146079fc577c1477c85a069c09c6c65a2bdef89506d01d02e87308169a72b9,0.00,failure,cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_143,during_training,in_noop,776689359f13a305ba7beb1fb88db332ff2e7ddeb6a6482e81fed969703f7f66,0.00,failure,cache/5213ad567575f1f7/f53c3a80c81b953590abb301a700d583c578987e4fe18253b1d6f83fbfa6ac32/output
5213ad567575f1f7,comb_035,during_training,in-trades,c62f435cf16eeb1c6e9405fce8e63b71063968399004460447138340b3ac629d,6252.29,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/c62f435cf16eeb1c6e9405fce8e63b71063968399004460447138340b3ac629d/output
5213ad567575f1f7,comb_156,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_109,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_105,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_102,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_108,pre_training,pre-dp,e8918ec16cf3d564643803eefa009794d623fb1c1637b41a276f7678a7233e82,0.00,failure,cache/5213ad567575f1f7/9c2989d9058d9c66593dc0695d2b5d50e1f335563e062aaa39460f5073394435/output
5213ad567575f1f7,comb_036,post_training,fine pruning,ae82aeb162d88e210c70e2c5eecf3c61ba6fccecdef01318c69636d636c17e38,8.76,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/ae82aeb162d88e210c70e2c5eecf3c61ba6fccecdef01318c69636d636c17e38/output
5213ad567575f1f7,comb_038,post_training,fine pruning,8737bf3dbd29c8bee1719a00a534ec433fd49e1e539f91599639606dc6e6e302,9.16,success,/share/landseer/workspace-ayushi/Landseer/cache/5213ad567575f1f7/8737bf3dbd29c8bee1719a00a534ec433fd49e1e539f91599639606dc6e6e302/output
5213ad567575f1f7,comb_152,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_159,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
5213ad567575f1f7,comb_158,pre_training,pre-squeeze,7f895e6ba4db2db0b34761fc2240a484c6ca7f955783e8810dae70acbd9f01f4,0.00,failure,cache/5213ad567575f1f7/18896e4f2ead40a3ff415486f01cf60e9a670ca3b446b2f585607aab25950a53/output
